Year,Country,gold_medal,silver_medal,bronze_medal,total_medal,type_olympic,host_flag,Country_,gold_medal_sum,gold_medal_mean,silver_medal_sum,silver_medal_mean,bronze_medal_sum,bronze_medal_mean,total_medal_sum,total_medal_mean,host_flag_sum,Country Code,AG.LND.TOTL.K2,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,IT.CEL.SETS.P2,IT.NET.USER.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.SVNX.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SH.XPD.CHEX.GD.ZS,SL.EMP.TOTL.SP.ZS,SL.TLF.ACTI.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,Region,Income Group,medals_per_capita,gdp_per_capita,gdp_population_interaction,urbanization_rate,employment_to_population_ratio,life_expectancy,primary_enrollment_ratio,secondary_enrollment_ratio,tertiary_enrollment_ratio,internet_penetration,mobile_penetration,health_expenditure,Income Group_Low income,Income Group_Lower middle income,Income Group_Upper middle income,host_flag_1
2020.0,BRA,7.0,6.0,8.0,21.0,s,0.0,BRA,37.0,1.85,42.0,2.1,69.0,3.45,148.0,7.4,1.0,BRA,8358140.0,96.4,99.7,1.942523356314845,96.54706819,81.34269353,1.314163489667248,-1.31267875556685,1476107231194.106,6923.699911768198,96.5441131591797,105.498199462891,104.125999450684,54.5727996826172,10.18235016,52.03,66.601,13.697,74.009,0.665176682246802,213196304.0,12.927000000000008,87.073,Latin America & Caribbean,Upper middle income,9.850076950677343e-08,6923.699911768198,3.147006059982569e+20,87.073,52.03,74.009,105.498199462891,104.125999450684,54.5727996826172,81.34269353,96.54706819,10.18235016,0.0,0.0,0.0,0.0
2020.0,BRN,0.0,1.0,0.0,1.0,s,0.0,BRN,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,4.0,1.3333333333333333,0.0,BRN,5270.0,100.0,100.0,21.70581243986643,121.4758051,96.06912594,9.249048251348254,31.1444467937863,12005799653.983503,27179.352886939847,100.352867126465,97.5299987792969,88.4315490722656,32.6983299255371,2.39334464,58.909,67.678,7.409,74.795,0.835902308961215,441725.0,21.75,78.25,East Asia & Pacific,High income,2.263851944082857e-06,27179.352886939847,5303261852155863.0,78.25,58.909,74.795,97.5299987792969,88.4315490722656,32.6983299255371,96.06912594,121.4758051,2.39334464,0.0,0.0,1.0,0.0
2020.0,BUL,3.0,1.0,2.0,6.0,s,0.0,BUL,55.0,2.619047619047619,89.0,4.238095238095238,85.0,4.0476190476190474,229.0,10.904761904761905,0.0,BUL,108560.0,28.0,99.7,4.923280379405005,113.849275,70.16248359,0.2954029966325225,7.96535734508682,70368758395.14104,10148.342395443482,91.2257766723633,88.9717636108398,91.2799377441406,74.3762283325195,8.48,52.706,72.629,5.125,73.65853658536587,-0.60024151846542,6934015.0,24.313999999999993,75.686,Europe & Central Asia,Upper middle income,8.652995414633513e-07,10148.342395443482,4.879380262432839e+17,75.686,52.706,73.65853658536587,88.9717636108398,91.2799377441406,74.3762283325195,70.16248359,113.849275,8.48,0.0,1.0,0.0,0.0
2020.0,CAN,7.0,6.0,11.0,24.0,s,0.0,CAN,150.0,2.9411764705882355,185.0,3.627450980392157,225.0,4.411764705882353,560.0,10.980392156862745,3.0,CAN,8965590.0,100.0,100.0,13.591696342109334,85.40841921,92.3,0.359354442831679,3.86104745752944,1655684730000.1936,43537.839298903986,48.7290000915527,97.7384185791016,110.079071044922,74.1571426391602,13.0351181,57.836,77.693,9.657,81.66048780487806,1.08436897113225,38028638.0,18.438,81.562,North America,High income,6.311033279708834e-07,43537.839298903986,6.29634352393051e+19,81.562,57.836,81.66048780487806,97.7384185791016,110.079071044922,74.1571426391602,92.3,85.40841921,13.0351181,0.0,0.0,0.0,0.0
2020.0,CHN,38.0,32.0,18.0,88.0,s,0.0,CHN,287.0,15.105263157894736,233.0,12.263157894736842,195.0,10.263157894736842,715.0,37.63157894736842,2.0,CHN,9388210.0,83.8,100.0,7.756137906597689,120.5961882,70.05275998,0.475068779435521,15.7926133101607,14687744162801.031,10408.719554107458,100.269378662109,99.0244293212891,106.068328857422,62.2367782592773,5.59359741,62.719,74.291,5.0,78.077,0.238040870229883,1411100000.0,38.572,61.428,East Asia & Pacific,Upper middle income,6.236269576925803e-08,10408.719554107456,2.0725875788128534e+22,61.428,62.719,78.077,99.0244293212891,106.068328857422,62.2367782592773,70.05275998,120.5961882,5.59359741,0.0,0.0,1.0,0.0
2020.0,CIV,0.0,0.0,1.0,1.0,s,0.0,CIV,1.0,0.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,4.0,1.3333333333333333,0.0,CIV,318000.0,37.4,69.9,0.4063473568903829,149.543339,41.3736053,0.8477208919804671,20.056665374705,63027852805.42045,2350.751397255478,75.5859832763672,94.1609115600586,54.652530670166,9.77698040008545,3.62587261,62.377,65.467,2.559,59.032,2.50861820334885,26811790.0,48.294,51.706,Sub-Saharan Africa,Lower middle income,3.729702492821255e-08,2350.751397255478,1.689889553569844e+18,51.706,62.377,59.032,94.1609115600586,54.652530670166,9.77698040008545,41.3736053,149.543339,3.62587261,0.0,0.0,0.0,0.0
2020.0,COL,0.0,4.0,1.0,5.0,s,0.0,COL,5.0,0.5,12.0,1.2,15.0,1.5,32.0,3.2,0.0,COL,1109500.0,92.6,99.7,1.5522594228207756,132.8719623,69.79533474,1.92785529565366,4.99941971153997,270348342541.46512,5308.164707175122,99.6276016235352,107.083686828613,101.499450683594,55.7331085205078,8.71432114,53.285,68.275,15.983,74.769,1.47010203160178,50930662.0,18.575000000000003,81.425,Latin America & Caribbean,Upper middle income,9.817268819321454e-08,5308.164707175122,1.3769020056239581e+19,81.425,53.285,74.769,107.083686828613,101.499450683594,55.7331085205078,69.79533474,132.8719623,8.71432114,0.0,0.0,0.0,0.0
2020.0,CRO,3.0,3.0,2.0,8.0,s,0.0,CRO,18.0,1.5,19.0,1.5833333333333333,15.0,1.25,52.0,4.333333333333333,0.0,CRO,55960.0,100.0,100.0,3.8607053917305714,106.805903,78.32090004,0.305707601664697,6.92715210222068,58221300897.88384,14383.869500030596,97.8140869140625,96.3538284301758,102.675262451172,69.3469772338867,7.72,47.198,67.099,7.507,77.72439024390245,-0.433210220837755,4047680.0,42.447,57.553,Europe & Central Asia,High income,1.9764408253616886e-06,14383.869500030596,2.3566119521834646e+17,57.553,47.198,77.72439024390245,96.3538284301758,102.675262451172,69.3469772338867,78.32090004,106.805903,7.72,0.0,0.0,1.0,0.0
2020.0,CUB,7.0,3.0,5.0,15.0,s,0.0,CUB,84.0,5.25,72.0,4.5,79.0,4.9375,235.0,14.6875,0.0,CUB,103800.0,94.7,99.9,2.152769678474728,58.95001353,71.11907507,0.6500226386049002,17.0388724591052,107351800000.0,9499.57250428248,94.6259384155273,101.090461730957,102.037956237793,45.9299087524414,12.48639679,52.02,63.347,1.4,77.567,-0.141475202325743,11300698.0,22.805999999999997,77.194,Latin America & Caribbean,Upper middle income,1.3273516379253742e-06,9499.57250428248,1.2131502715564e+18,77.194,52.02,77.567,101.090461730957,102.037956237793,45.9299087524414,71.11907507,58.95001353,12.48639679,0.0,0.0,1.0,0.0
2020.0,CZE,4.0,4.0,3.0,11.0,s,0.0,CZE,29.0,2.0714285714285716,33.0,2.357142857142857,37.0,2.642857142857143,99.0,7.071428571428571,0.0,CZE,77198.53,100.0,100.0,8.304017495838886,123.4438209,81.33889705,0.2462016435719982,8.68828160203121,245974558654.04297,22992.87938333477,96.695198059082,99.7845306396484,99.3292617797852,67.1843719482422,9.2136879,58.265,76.474,2.551,78.17560975609756,0.243222682211879,10697858.0,25.938999999999993,74.061,Europe & Central Asia,High income,1.0282432240173687e-06,22992.879383334774,2.631400900093623e+18,74.061,58.265,78.17560975609756,99.7845306396484,99.3292617797852,67.1843719482422,81.33889705,123.4438209,9.2136879,0.0,1.0,0.0,0.0
2020.0,DEN,3.0,4.0,4.0,11.0,s,0.0,DEN,48.0,1.6551724137931034,78.0,2.689655172413793,84.0,2.896551724137931,210.0,7.241379310344827,0.0,DEN,40000.0,100.0,100.0,4.691237307516337,124.4957422,96.54914573,0.1136317000499122,18.5960679747119,354762748338.6615,60836.59241216378,99.7000274658203,100.459587097168,129.995193481445,82.6643295288086,10.56,58.522,78.827,5.637,81.60243902439025,0.291641177476633,5831404.0,11.884,88.116,Europe & Central Asia,High income,1.8863381785930112e-06,60836.59241216378,2.068764909713064e+18,88.116,58.522,81.60243902439025,100.459587097168,129.995193481445,82.6643295288086,96.54914573,124.4957422,10.56,0.0,0.0,0.0,0.0
2020.0,DOM,0.0,3.0,2.0,5.0,s,0.0,DOM,3.0,0.5,5.0,0.8333333333333334,4.0,0.6666666666666666,12.0,2.0,0.0,DOM,47531.0,91.9,100.0,2.080181721914415,81.72601454,82.19830578,0.8390013395696382,17.7860630270362,78844656298.17764,7167.914974328092,97.0056610107422,105.925239562988,80.0444107055664,58.7264099121094,4.93998051,56.66,63.818,6.126,72.889,1.07655224672892,10999664.0,17.459999999999994,82.54,Latin America & Caribbean,Upper middle income,4.5455933926709035e-07,7167.914974328092,8.672647274754378e+17,82.54,56.66,72.889,105.925239562988,80.0444107055664,58.7264099121094,82.19830578,81.72601454,4.93998051,0.0,0.0,0.0,0.0
2020.0,ECU,2.0,1.0,0.0,3.0,s,0.0,ECU,3.0,1.0,2.0,0.6666666666666666,0.0,0.0,5.0,1.6666666666666667,0.0,ECU,248360.0,94.4,98.9,1.9575753492533088,88.04208636,70.7,2.33936013727819,6.39644596809167,95865472000.0,5450.433761195821,98.2158584594727,97.683967590332,99.8858871459961,57.9376602172852,8.35889626,56.406,63.512,6.127,72.153,1.40190462603926,17588595.0,35.834,64.166,Latin America & Caribbean,Upper middle income,1.705650735604521e-07,5450.433761195821,1.68613896149184e+18,64.166,56.406,72.153,97.683967590332,99.8858871459961,57.9376602172852,70.7,88.04208636,8.35889626,1.0,0.0,0.0,0.0
2020.0,EGY,1.0,1.0,4.0,6.0,s,0.0,EGY,8.0,0.7272727272727273,11.0,1.0,18.0,1.6363636363636365,37.0,3.3636363636363638,0.0,EGY,995450.0,99.9,100.0,1.961122572089288,88.73336258,71.91420096,2.29861440741765,4.42344476309354,383817841547.0992,3571.556906513504,96.5726165771484,98.8963928222656,83.1626281738281,40.012939453125,4.15384626,38.303,44.029,7.974,70.99,1.73312957205986,107465134.0,57.217,42.783,Middle East & North Africa,Lower middle income,5.583206177363534e-08,3571.556906513504,4.124703577344978e+19,42.783,38.303,70.99,98.8963928222656,83.1626281738281,40.012939453125,71.91420096,88.73336258,4.15384626,0.0,0.0,0.0,0.0
2020.0,ESP,3.0,8.0,6.0,17.0,s,0.0,ESP,49.0,2.0416666666666665,72.0,3.0,49.0,2.0416666666666665,170.0,7.083333333333333,2.0,ESP,499556.645,100.0,100.0,4.2795945712140995,117.4899328,93.20564892,0.0085268984429826,6.8674863846357,1278128867875.49,26984.296277027945,96.0053405761719,103.410423278809,117.367767333984,90.9548492431641,10.74565983,47.577,72.273,15.532,82.33170731707318,0.488502131838585,47365655.0,19.19,80.81,Europe & Central Asia,High income,3.5890984723002355e-07,26984.296277027945,6.053941100133104e+19,80.81,47.577,82.33170731707318,103.410423278809,117.367767333984,90.9548492431641,93.20564892,117.4899328,10.74565983,0.0,0.0,0.0,0.0
2020.0,EST,1.0,0.0,1.0,2.0,s,0.0,EST,14.0,0.9333333333333333,11.0,0.7333333333333333,19.0,1.2666666666666666,44.0,2.933333333333333,0.0,EST,42750.0,100.0,100.0,5.338399815873676,144.8567221,89.05828666,0.374756824367254,14.2965583321277,31330419851.148724,23565.175943796887,95.801399230957,98.3466720581055,112.527702331543,72.0443572998047,7.57906532,59.077,79.067,6.956,78.59512195121953,0.197559185177642,1329522.0,30.771,69.229,Europe & Central Asia,High income,1.5043000416691111e-06,23565.175943796887,4.165448246133895e+16,69.229,59.077,78.59512195121953,98.3466720581055,112.527702331543,72.0443572998047,89.05828666,144.8567221,7.57906532,0.0,0.0,0.0,0.0
2020.0,ETH,1.0,1.0,2.0,4.0,s,0.0,ETH,23.0,1.7692307692307692,11.0,0.8461538461538461,23.0,1.7692307692307692,57.0,4.384615384615385,0.0,ETH,1128571.265,7.4,51.1,0.1544317715902046,37.97222807,16.42294727,5.506785572987288,16.1602347741379,107657734392.44585,918.6525940774184,64.0929565429688,114.557319641113,112.551849365234,10.3819999694824,3.48096275,76.627,81.505,4.024,65.371,2.65485915620519,117190911.0,78.305,21.695,Sub-Saharan Africa,Low income,3.413233983649124e-08,918.6525940774183,1.261650796964676e+19,21.695,76.627,65.371,114.557319641113,112.551849365234,10.3819999694824,16.42294727,37.97222807,3.48096275,0.0,0.0,1.0,0.0
2020.0,FIN,0.0,0.0,2.0,2.0,s,0.0,FIN,145.0,2.9,151.0,3.02,184.0,3.68,480.0,9.6,2.0,FIN,303940.0,100.0,100.0,6.570145127725746,128.7646479,92.17027106,0.0242379012655789,10.6979879578986,271886077382.10193,49169.71933884987,99.1813507080078,99.8175811767578,143.122909545898,96.4726333618164,9.63,54.414,78.133,7.759,81.93170731707318,0.143641197212847,5529543.0,14.483000000000004,85.517,Europe & Central Asia,High income,3.6169354320962874e-07,49169.71933884987,1.5034057559856602e+18,85.517,54.414,81.93170731707318,99.8175811767578,143.122909545898,96.4726333618164,92.17027106,128.7646479,9.63,0.0,1.0,0.0,0.0
2020.0,FRA,10.0,12.0,11.0,33.0,s,0.0,FRA,266.0,5.215686274509804,291.0,5.705882352941177,323.0,6.333333333333333,880.0,17.254901960784313,7.0,FRA,547557.0,100.0,100.0,3.9536824518799136,112.8271405,84.70640914,0.0256010714736677,5.96989012490859,2647418691598.4507,39179.74425960567,111.730003356934,102.732612609863,104.428581237793,68.4094924926758,12.13096142,50.162,71.704,8.01,82.17560975609757,0.271350507669993,67571107.0,19.02500000000001,80.975,Europe & Central Asia,High income,4.883744171898797e-07,39179.74425960567,1.788890116837989e+20,80.975,50.162,82.17560975609757,102.732612609863,104.428581237793,68.4094924926758,84.70640914,112.8271405,12.13096142,0.0,0.0,0.0,0.0
2020.0,GBR,22.0,21.0,22.0,65.0,s,0.0,GBR,303.0,6.586956521739131,330.0,7.173913043478261,328.0,7.130434782608695,961.0,20.891304347826086,4.0,GBR,241930.0,100.0,100.0,4.601142250901347,117.8163133,94.81820132,0.5615486683525158,3.29190335661587,2697806592293.8604,40217.00901169857,97.6972885131836,98.5916595458984,114.169616699219,69.986572265625,12.15863419,59.991,78.04,4.472,80.35121951219514,0.365758263815142,67081234.0,16.096999999999994,83.903,Europe & Central Asia,High income,9.689744228616904e-07,40217.00901169857,1.8097219530440704e+20,83.903,59.991,80.35121951219514,98.5916595458984,114.169616699219,69.986572265625,94.81820132,117.8163133,12.15863419,0.0,0.0,0.0,0.0
2020.0,GEO,2.0,5.0,1.0,8.0,s,0.0,GEO,10.0,1.4285714285714286,11.0,1.5714285714285714,19.0,2.7142857142857144,40.0,5.714285714285714,0.0,GEO,69490.0,89.6,100.0,2.7547091961890193,135.4280451,72.53157487,0.7145480709155902,-2.80290719735924,16010869215.679968,4300.85701291207,95.0958023071289,101.76244354248,107.726676940918,71.3107528686523,8.43,55.963,68.68,11.73,72.765,0.0686562494680967,3722716.0,40.547,59.453,Europe & Central Asia,Upper middle income,2.148968656217665e-06,4300.85701291207,5.960391900311926e+16,59.453,55.963,72.765,101.76244354248,107.726676940918,71.3107528686523,72.53157487,135.4280451,8.43,0.0,1.0,0.0,0.0
2020.0,GER,10.0,11.0,16.0,37.0,s,0.0,GER,310.0,10.689655172413794,300.0,10.344827586206897,313.0,10.793103448275861,923.0,31.82758620689655,2.0,GER,349390.0,100.0,100.0,7.255221028168403,128.8867207,89.81294133,0.0396520572133387,13.2463803745989,3887727161914.408,46749.4762280016,98.3834915161133,101.996658325195,101.307800292969,72.3894195556641,12.69255257,58.309,78.821,3.856,81.04146341463415,0.0816931586494595,83160871.0,22.546999999999997,77.453,Europe & Central Asia,High income,4.4492078492059085e-07,46749.47622800161,3.233067769951602e+20,77.453,58.309,81.04146341463415,101.996658325195,101.307800292969,72.3894195556641,89.81294133,128.8867207,12.69255257,0.0,0.0,0.0,0.0
2020.0,GHA,0.0,0.0,1.0,1.0,s,0.0,GHA,0.0,0.0,1.0,0.2,4.0,0.8,5.0,1.0,0.0,GHA,227533.0,28.3,85.4,0.6028874531426752,125.7336966,56.68215981,7.166315627998189,14.5722836672982,70043095503.6675,2176.5762180423885,88.0406112670898,96.8718109130859,73.2740478515625,18.6487197875977,4.01752424,66.02,69.941,3.285,64.114,2.06626880077022,32180401.0,42.651,57.349,Sub-Saharan Africa,Lower middle income,3.1074814760698604e-08,2176.5762180423885,2.2540149005893169e+18,57.349,66.02,64.114,96.8718109130859,73.2740478515625,18.6487197875977,56.68215981,125.7336966,4.01752424,0.0,0.0,0.0,0.0
2020.0,HKG,1.0,2.0,3.0,6.0,s,0.0,HKG,2.0,0.5,3.0,0.75,4.0,1.0,9.0,2.25,0.0,HKG,1050.0,100.0,100.0,3.472771016630666,291.4989659,92.41313602,29.52795780667295,9.2052074983424,344943149590.0583,46109.22999466091,104.46907043457,105.128761291504,100.485191345215,89.9478988647461,4.94385052,56.241,72.56,5.808,85.49634146341464,-0.358932661902885,7481000.0,0.0,100.0,East Asia & Pacific,High income,8.020318139286192e-07,46109.22999466091,2.580519702083226e+18,100.0,56.241,85.49634146341464,105.128761291504,100.485191345215,89.9478988647461,92.41313602,291.4989659,4.94385052,0.0,1.0,0.0,0.0
2020.0,HUN,6.0,7.0,7.0,20.0,s,0.0,HUN,183.0,5.228571428571429,158.0,4.514285714285714,185.0,5.285714285714286,526.0,15.028571428571428,0.0,HUN,91260.0,100.0,100.0,4.591652907047882,105.9697831,84.77115202,0.11301391702029,11.6360310997372,157288955508.17633,16131.95403559231,93.2889022827148,97.1699371337891,101.990699768066,54.6012001037598,7.29,54.3,72.765,4.25,75.56829268292685,-0.215067837129585,9750149.0,28.058000000000007,71.942,Europe & Central Asia,High income,2.051250703963601e-06,16131.95403559231,1.53359075225909e+18,71.942,54.3,75.56829268292685,97.1699371337891,101.990699768066,54.6012001037598,84.77115202,105.9697831,7.29,0.0,0.0,0.0,1.0
2020.0,IND,1.0,2.0,4.0,7.0,s,0.0,IND,10.0,0.5263157894736842,9.0,0.47368421052631576,16.0,0.8421052631578947,35.0,1.8421052631578947,0.0,IND,2973190.0,66.8,96.5,1.576093231916481,82.621059,43.40544313,0.901817540229968,15.6965733295176,2674851578586.8647,1915.551587999468,98.1042175292969,101.291000366211,75.109001159668,29.8199996948242,3.34,46.485,53.202,7.859,70.15,0.95522085775158,1396387127.0,65.074,34.926,South Asia,Lower middle income,5.012936502099392e-09,1915.551587999468,3.735128310974327e+21,34.926,46.485,70.15,101.291000366211,75.109001159668,29.8199996948242,43.40544313,82.621059,3.34,0.0,1.0,0.0,0.0
2020.0,IRL,2.0,0.0,2.0,4.0,s,0.0,IRL,11.0,0.7857142857142857,10.0,0.7142857142857143,14.0,1.0,35.0,2.5,0.0,IRL,68890.0,100.0,100.0,6.768227590182657,105.8205231,91.99989097,0.0307646714146591,14.1772798146625,428608687830.2393,85973.08848755006,98.976432800293,101.368812561035,135.224670410156,74.6803131103516,7.1091466,57.685,71.913,5.623,82.55609756097562,1.02911050277336,4985382.0,36.347,63.653,Europe & Central Asia,High income,8.023457379996157e-07,85973.08848755006,2.136778037352494e+18,63.653,57.685,82.55609756097562,101.368812561035,135.224670410156,74.6803131103516,91.99989097,105.8205231,7.1091466,0.0,0.0,0.0,0.0
2020.0,ISR,2.0,0.0,2.0,4.0,s,0.0,ISR,3.0,0.42857142857142855,1.0,0.14285714285714285,9.0,1.2857142857142858,13.0,1.8571428571428572,0.0,ISR,21640.0,100.0,100.0,6.3452160041670735,140.1086384,90.12734091,0.134324234023164,18.8788636843267,413267669231.52216,44846.79159548156,98.4821319580078,96.3747634887695,96.1416931152344,56.4272193908691,7.71,60.766,71.513,4.169,82.64878048780488,1.76367939210866,9215100.0,7.412999999999997,92.587,Middle East & North Africa,High income,4.340701674425671e-07,44846.79159548156,3.8083028987354e+18,92.587,60.766,82.64878048780488,96.3747634887695,96.1416931152344,56.4272193908691,90.12734091,140.1086384,7.71,0.0,0.0,0.0,0.0
2020.0,ITA,10.0,10.0,20.0,40.0,s,0.0,ITA,257.0,5.468085106382978,232.0,4.9361702127659575,270.0,5.74468085106383,759.0,16.148936170212767,5.0,ITA,295717.0,100.0,100.0,4.732372770799354,130.3870472,70.48342785,0.0451701902908457,5.54742170866756,1897461635591.912,31922.919162618266,98.7184982299805,102.634689331055,101.834747314453,68.722900390625,9.63,44.066,64.424,9.164,82.19512195121952,-0.487095091717782,59438851.0,28.961,71.039,Europe & Central Asia,High income,6.729605187018168e-07,31922.91916261827,1.1278293943616396e+20,71.039,44.066,82.19512195121952,102.634689331055,101.834747314453,68.722900390625,70.48342785,130.3870472,9.63,0.0,0.0,0.0,0.0
2020.0,JAM,4.0,1.0,4.0,9.0,s,0.0,JAM,27.0,1.6875,32.0,2.0,27.0,1.6875,86.0,5.375,0.0,JAM,10830.0,76.4,99.7,2.0690418077205086,101.8728665,79.43244028,0.1774610751620803,23.4864442516523,13812421835.736937,4897.264761808789,79.7702407836914,89.8730773925781,85.1645812988281,71.2871170043945,6.62580395,60.867,68.658,6.501,71.869,0.236519557799568,2820436.0,43.689,56.311,Latin America & Caribbean,Upper middle income,3.1909960020365644e-06,4897.26476180879,3.895705179269854e+16,56.311,60.867,71.869,89.8730773925781,85.1645812988281,71.2871170043945,79.43244028,101.8728665,6.62580395,0.0,1.0,0.0,0.0
2020.0,JOR,0.0,1.0,1.0,2.0,s,0.0,JOR,1.0,0.5,1.0,0.5,1.0,0.5,3.0,1.5,0.0,JOR,88794.0,99.9,99.9,1.919172426489797,63.94061117,75.44769493,0.0374820627477986,5.54551463395898,43700383098.59155,3998.673138292354,79.7702407836914,90.7408676147461,66.8760299682617,32.668529510498,7.03820276,32.276,42.055,19.213,75.184,2.12736281777905,10928721.0,8.581999999999994,91.418,Middle East & North Africa,Lower middle income,1.830040313043036e-07,3998.673138292354,4.775892944776226e+17,91.418,32.276,75.184,90.7408676147461,66.8760299682617,32.668529510498,75.44769493,63.94061117,7.03820276,0.0,0.0,1.0,0.0
2020.0,JPN,27.0,14.0,17.0,58.0,s,1.0,JPN,186.0,5.166666666666667,175.0,4.861111111111111,208.0,5.777777777777778,569.0,15.805555555555555,5.0,JPN,364500.0,100.0,100.0,8.031495869666802,155.7389638,90.21945812,0.028312516493455,4.81173284014487,5055587093501.588,40040.76550559229,79.7702407836914,102.736831665039,102.844802856445,62.1358413696289,11.0,60.209,80.296,2.809,84.56000000000002,-0.294194617750067,126261000.0,8.218000000000004,91.782,East Asia & Pacific,High income,4.593659166330062e-07,40040.76550559229,6.38323482012604e+20,91.782,60.209,84.56000000000002,102.736831665039,102.844802856445,62.1358413696289,90.21945812,155.7389638,11.0,0.0,0.0,1.0,0.0
2020.0,KAZ,0.0,0.0,8.0,8.0,s,0.0,KAZ,16.0,1.3333333333333333,25.0,2.0833333333333335,42.0,3.5,83.0,6.916666666666667,0.0,KAZ,2699700.0,93.5,100.0,11.297743305942856,128.0024709,85.94259898,6.85603147204135,8.11025874492084,171082365861.4229,9121.63640904156,100.877998352051,101.783996582031,94.4198989868164,64.8499984741211,3.75,65.816,77.308,4.89,71.37,1.29863532544565,18755666.0,42.329,57.671,Europe & Central Asia,Upper middle income,4.2653777263894546e-07,9121.636409041561,3.2087637125866506e+18,57.671,65.816,71.37,101.783996582031,94.4198989868164,64.8499984741211,85.94259898,128.0024709,3.75,0.0,0.0,1.0,0.0
2020.0,KEN,4.0,4.0,2.0,10.0,s,0.0,KEN,35.0,2.6923076923076925,42.0,3.230769230769231,33.0,2.5384615384615383,110.0,8.461538461538462,0.0,KEN,569140.0,23.6,71.5,0.3740792193557545,118.1263492,25.53293999,1.2905874730049496,6.02768876292431,100657505750.545,1936.2507545437425,102.726577758789,93.7850036621094,94.4198989868164,19.3490009307861,4.47622252,69.062,73.559,5.621,62.675,2.00970011079671,51985780.0,72.005,27.995,Sub-Saharan Africa,Lower middle income,1.92360295450025e-07,1936.2507545437425,5.232758949296567e+18,27.995,69.062,62.675,93.7850036621094,94.4198989868164,19.3490009307861,25.53293999,118.1263492,4.47622252,0.0,0.0,1.0,0.0
2020.0,KGZ,0.0,2.0,1.0,3.0,s,0.0,KGZ,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0,0.0,KGZ,191800.0,77.1,99.9,1.379975379565039,132.4695239,72.0,4.758699133696257,13.6919679524856,8270468614.240511,1256.929226012631,100.921997070312,97.0541229248047,93.4160766601562,45.923999786377,5.26,61.743,67.752,4.63,71.80000000000001,1.89786382312175,6579900.0,63.144,36.856,Europe & Central Asia,Lower middle income,4.55933980759586e-07,1256.929226012631,5.441885643484114e+16,36.856,61.743,71.80000000000001,97.0541229248047,93.4160766601562,45.923999786377,72.0,132.4695239,5.26,0.0,0.0,0.0,0.0
2020.0,KOR,6.0,4.0,10.0,20.0,s,0.0,KOR,131.0,5.038461538461538,119.0,4.576923076923077,116.0,4.461538461538462,366.0,14.076923076923077,2.0,KOR,97600.0,100.0,100.0,10.990029581428546,136.0094467,96.50506052,0.0393290681021381,17.784697338119,1644312831906.1692,31721.29891418567,101.201568603516,99.217903137207,97.0888214111328,96.8767700195312,8.3497715,60.342,68.465,3.931,83.42682926829269,0.137869266247028,51836239.0,18.586,81.414,East Asia & Pacific,High income,3.858304611953039e-07,31721.298914185674,8.5234992945455e+19,81.414,60.342,83.42682926829269,99.217903137207,97.0888214111328,96.8767700195312,96.50506052,136.0094467,8.3497715,0.0,0.0,0.0,0.0
2020.0,LAT,1.0,0.0,1.0,2.0,s,0.0,LAT,4.0,0.2857142857142857,15.0,1.0714285714285714,12.0,0.8571428571428571,31.0,2.2142857142857144,0.0,LAT,62230.0,100.0,100.0,3.645612168492814,108.1340417,88.89796078,0.0242158311769009,5.23153478651093,34390910338.9604,18096.202707339373,98.3287582397461,99.8328475952148,105.956283569336,94.5108337402344,7.25,56.675,78.954,8.098,75.18536585365854,-0.701211570733301,1900449.0,31.685,68.315,Europe & Central Asia,High income,1.052382884255247e-06,18096.202707339373,6.535817116276696e+16,68.315,56.675,75.18536585365854,99.8328475952148,105.956283569336,94.5108337402344,88.89796078,108.1340417,7.25,0.0,0.0,0.0,0.0
2020.0,LTU,0.0,1.0,0.0,1.0,s,0.0,LTU,6.0,0.75,7.0,0.875,13.0,1.625,26.0,3.25,0.0,LTU,62620.0,100.0,100.0,4.18400041504391,130.2002612,83.05554724,0.0040726406324964,11.4959950244961,56964942999.365135,20381.855782747814,103.634483337402,102.764572143555,108.727897644043,70.7869033813477,7.48,57.007,78.538,8.487,74.97804878048781,0.0267667582795671,2794885.0,31.953999999999994,68.046,Europe & Central Asia,High income,3.5779647463133543e-07,20381.855782747818,1.5921046471478064e+17,68.046,57.007,74.97804878048781,102.764572143555,108.727897644043,70.7869033813477,83.05554724,130.2002612,7.48,0.0,0.0,0.0,0.0
